Site,Year,Season,SurveyType,TideZone,Transect,Quad,Species,Density
TaurangaHead,2006,Summer,Quads_All_species,High,2,5,Plaxiphora caelata,3.387337874
TaurangaHead,2005,Winter,Quads_All_species,High,2,5,Plaxiphora caelata,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,1,Plaxiphora caelata,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,5,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,2,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,1,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,1,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,1,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,3,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,5,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,3,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,1,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,2,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,4,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,2,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,3,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,3,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,2,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,2,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,2,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,2,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,1,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,3,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,4,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,5,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,5,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,2,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,5,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,4,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,4,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,1,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,3,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,2,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,3,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,3,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,4,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,4,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,4,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,5,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,2,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,4,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,3,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,1,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,1,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,3,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,1,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,4,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,4,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,2,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,1,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,1,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,5,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,4,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,1,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,5,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,1,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,4,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,3,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,2,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,2,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,3,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,4,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,5,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,5,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,3,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,5,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,3,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,5,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,3,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,5,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,4,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,2,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,4,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,5,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,1,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,2,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,2,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,3,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,1,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,4,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,5,Plaxiphora obtecta,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,5,Plaxiphora obtecta,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,1,Plaxiphora obtecta,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,5,Cellana radians,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,Cellana radians,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,2,Cellana radians,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,1,Cellana radians,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,1,Cellana radians,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,Cellana radians,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,1,Cellana radians,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,3,Cellana radians,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,5,Cellana radians,2.719641466
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,Cellana radians,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,3,Cellana radians,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,1,Cellana radians,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,2,Cellana radians,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Cellana radians,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,4,Cellana radians,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,2,Cellana radians,6.285393611
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,3,Cellana radians,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,3,Cellana radians,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,2,Cellana radians,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,2,Cellana radians,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,2,Cellana radians,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,2,Cellana radians,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,1,Cellana radians,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,3,Cellana radians,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,Cellana radians,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,4,Cellana radians,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,5,Cellana radians,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,5,Cellana radians,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,2,Cellana radians,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Cellana radians,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,5,Cellana radians,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,4,Cellana radians,12.71203202
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,4,Cellana radians,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,1,Cellana radians,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,Cellana radians,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,3,Cellana radians,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,2,Cellana radians,13.71358606
TaurangaHead,2005,Winter,Quads_All_species,High,2,3,Cellana radians,6.940925459
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,3,Cellana radians,41.78358252
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,4,Cellana radians,5.923407591
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,4,Cellana radians,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,4,Cellana radians,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,Cellana radians,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,5,Cellana radians,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,2,Cellana radians,5.237828009
TaurangaHead,2006,Summer,Quads_All_species,High,2,4,Cellana radians,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,3,Cellana radians,7.34656396
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,1,Cellana radians,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,1,Cellana radians,6.898602743
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,3,Cellana radians,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,1,Cellana radians,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,4,Cellana radians,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,4,Cellana radians,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,2,Cellana radians,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,1,Cellana radians,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,1,Cellana radians,3.269857948
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,5,Cellana radians,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,4,Cellana radians,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,1,Cellana radians,7.74911541
TaurangaHead,2006,Summer,Quads_All_species,High,1,5,Cellana radians,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,1,Cellana radians,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,4,Cellana radians,7.394580718
TaurangaHead,2006,Summer,Quads_All_species,High,1,3,Cellana radians,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,2,Cellana radians,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,2,Cellana radians,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,3,Cellana radians,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,4,Cellana radians,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,5,Cellana radians,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,5,Cellana radians,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,3,Cellana radians,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,5,Cellana radians,3.347251035
TaurangaHead,2006,Summer,Quads_All_species,High,2,3,Cellana radians,6.082638978
TaurangaHead,2006,Winter,Quads_All_species,High,2,5,Cellana radians,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,3,Cellana radians,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,5,Cellana radians,6.464976285
TaurangaHead,2006,Summer,Quads_All_species,High,1,4,Cellana radians,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,2,Cellana radians,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,4,Cellana radians,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,5,Cellana radians,3.041319489
TaurangaHead,2006,Summer,Quads_All_species,High,1,1,Cellana radians,7.027148136
TaurangaHead,2006,Winter,Quads_All_species,High,2,2,Cellana radians,2.871499619
TaurangaHead,2005,Winter,Quads_All_species,High,1,2,Cellana radians,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,3,Cellana radians,3.697290359
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,1,Cellana radians,3.008965026
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,Cellana radians,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,4,Cellana radians,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,Cellana radians,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,5,Cellana radians,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,5,Cellana radians,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,1,Cellana radians,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,5,Hemigrapsus sexdentatus,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,2,Hemigrapsus sexdentatus,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,1,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,1,Hemigrapsus sexdentatus,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,1,Hemigrapsus sexdentatus,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,3,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,5,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,3,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,1,Hemigrapsus sexdentatus,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,2,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,4,Hemigrapsus sexdentatus,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,2,Hemigrapsus sexdentatus,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,3,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,3,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,2,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,2,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,2,Hemigrapsus sexdentatus,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,2,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,1,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,3,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,4,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,5,Hemigrapsus sexdentatus,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,5,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,2,Hemigrapsus sexdentatus,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Hemigrapsus sexdentatus,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,5,Hemigrapsus sexdentatus,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,4,Hemigrapsus sexdentatus,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,4,Hemigrapsus sexdentatus,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,1,Hemigrapsus sexdentatus,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,3,Hemigrapsus sexdentatus,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,2,Hemigrapsus sexdentatus,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,3,Hemigrapsus sexdentatus,3.47046273
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,3,Hemigrapsus sexdentatus,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,4,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,4,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,4,Hemigrapsus sexdentatus,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,5,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,2,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,4,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,3,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,1,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,1,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,3,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,1,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,4,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,4,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,2,Hemigrapsus sexdentatus,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,1,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,1,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,5,Hemigrapsus sexdentatus,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,4,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,1,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,5,Hemigrapsus sexdentatus,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,1,Hemigrapsus sexdentatus,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,4,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,3,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,2,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,2,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,3,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,4,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,5,Hemigrapsus sexdentatus,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,5,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,3,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,5,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,3,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,5,Hemigrapsus sexdentatus,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,3,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,5,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,4,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,2,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,4,Hemigrapsus sexdentatus,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,5,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,1,Hemigrapsus sexdentatus,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,2,Hemigrapsus sexdentatus,0
